policy,condition,visible_seed,episode_idx,step_idx,fraction_before,fraction_after,fraction_delta,done_after,reward,model_x_ood_l2,model_x_ood_mean_abs,input_nn_l2,future_std_mean,future_norm,future_nn_l2,future_nn_mae,future_nearest_condition,future_condition_match,chosen_action_ood,chosen_clip_frac,chosen_pose0_x,chosen_pose0_y,chosen_pose1_x,chosen_pose1_y,chosen_pull_len,chosen_pose0_step_delta,chosen_pose1_step_delta,old_action_ood,old_clip_frac,old_pose0_x,old_pose0_y,old_pose1_x,old_pose1_y,old_pull_len,default_action_ood,default_clip_frac,default_pose0_x,default_pose0_y,default_pose1_x,default_pose1_y,default_pull_len,best_action_ood,best_clip_frac,best_pose0_x,best_pose0_y,best_pose1_x,best_pose1_y,best_pull_len,scope
phase39_default_geometry,hidden_breakaway_pin,310003,3,0,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.018450414761900902,0.03938357159495354,0.45322185754776,0.04237254709005356,0.017990462481975555,hidden_high_friction,0,0.37859827280044556,0.0,0.3896312117576599,0.07329367846250534,0.5387012958526611,-0.040474627166986465,0.18752364814281464,nan,nan,0.43063831329345703,0.0,0.3748176097869873,0.05409397557377815,0.512911856174469,-0.058956172317266464,0.17846667766571045,0.37859827280044556,0.0,0.3896312117576599,0.07329367846250534,0.5387012958526611,-0.040474627166986465,0.18752364814281464,0.36146867275238037,0.0,0.3999599814414978,0.05120210349559784,0.5399913787841797,-0.05739694461226463,0.17720763385295868,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,1,0.08333333333333333,0.7083333333333334,0.625,0,0.625,nan,nan,0.06363816559314728,0.03912568464875221,0.45842450857162476,0.04686390608549118,0.02085663191974163,hidden_high_friction,0,0.38925155997276306,0.0,0.39282265305519104,0.055992648005485535,0.5639144778251648,-0.018826628103852272,0.18673601746559143,0.01759292371571064,0.03323161602020264,0.42883816361427307,0.0,0.3746170401573181,0.06423832476139069,0.535162091255188,-0.029121607542037964,0.18571695685386658,0.38925155997276306,0.0,0.39282265305519104,0.055992648005485535,0.5639144778251648,-0.018826628103852272,0.18673601746559143,0.38589078187942505,0.0,0.39133426547050476,0.04071987420320511,0.5589025020599365,-0.020290393382310867,0.17832937836647034,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,2,0.7083333333333334,0.08333333333333333,-0.625,0,-0.625,nan,nan,0.0667218342423439,0.02728140726685524,0.4604759216308594,0.07311031967401505,0.03459114953875542,hidden_breakaway_pin,1,0.5546848773956299,0.0,0.4522322714328766,0.045554906129837036,0.5198061466217041,-0.15719270706176758,0.21371200680732727,0.060319557785987854,0.14522641897201538,0.3695833384990692,0.0,0.44646304845809937,0.019501645117998123,0.526260495185852,-0.17072811722755432,0.20628862082958221,0.5546848773956299,0.0,0.4522322714328766,0.045554906129837036,0.5198061466217041,-0.15719270706176758,0.21371200680732727,0.3360791504383087,0.0,0.4605132043361664,-0.005723223090171814,0.519925057888031,-0.160517156124115,0.16580389440059662,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,3,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.06323107331991196,0.022900555282831192,0.4559934735298157,0.07746947556734085,0.039183877408504486,hidden_high_friction,0,0.24910925328731537,0.0,0.540314793586731,0.01013595424592495,0.4900219142436981,0.10534089803695679,0.10767243802547455,0.09493698924779892,0.26421770453453064,0.3284548223018646,0.0,0.48448067903518677,0.005995217710733414,0.4888615012168884,0.06795162707567215,0.06211109459400177,0.24910925328731537,0.0,0.540314793586731,0.01013595424592495,0.4900219142436981,0.10534089803695679,0.10767243802547455,0.26533186435699463,0.0,0.5337710380554199,0.02961529977619648,0.5210880041122437,0.12149927020072937,0.09275518357753754,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,4,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.05657891184091568,0.02607683278620243,0.46131631731987,0.07505903393030167,0.037880152463912964,hidden_breakaway_pin,1,0.5675758719444275,0.0,0.5330924987792969,0.03815381973981857,0.4904720187187195,0.023485925048589706,0.04507385566830635,0.028933757916092873,0.08185620605945587,0.24731479585170746,0.0,0.5133792757987976,-0.017177775502204895,0.4876607060432434,0.07984208315610886,0.10037080198526382,0.5675758719444275,0.0,0.5330924987792969,0.03815381973981857,0.4904720187187195,0.023485925048589706,0.04507385566830635,0.38084253668785095,0.0,0.5370229482650757,0.048783011734485626,0.5003730058670044,0.03884509205818176,0.037973418831825256,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,5,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.054311227053403854,0.03961251676082611,0.4526878297328949,0.0440683551132679,0.019042417407035828,hidden_high_friction,0,0.25277456641197205,0.0,0.5659031867980957,0.003701247274875641,0.5377800464630127,0.014329787343740463,0.030064545571804047,0.04757647216320038,0.048185933381319046,0.24102815985679626,0.0,0.5455203652381897,-0.04898585006594658,0.5209178924560547,0.00781659223139286,0.061901528388261795,0.25277456641197205,0.0,0.5659031867980957,0.003701247274875641,0.5377800464630127,0.014329787343740463,0.030064545571804047,0.2025170624256134,0.0,0.5656113624572754,0.014116479083895683,0.53831547498703,0.02468620240688324,0.029270881786942482,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,6,0.08333333333333333,0.16666666666666666,0.08333333333333333,0,0.08333333333333333,nan,nan,0.05585387721657753,0.039673175662755966,0.4574882984161377,0.04409291595220566,0.018855532631278038,hidden_high_friction,0,0.17093364894390106,0.0,0.5406010746955872,-0.03696684539318085,0.5435315370559692,-0.013885602355003357,0.02326652966439724,0.04789666458964348,0.028795622289180756,0.20019595324993134,0.0,0.5480939149856567,-0.06982691586017609,0.5108509063720703,0.0026925206184387207,0.08152367919683456,0.17093364894390106,0.0,0.5406010746955872,-0.03696684539318085,0.5435315370559692,-0.013885602355003357,0.02326652966439724,0.12685832381248474,0.0,0.5485662221908569,-0.029865812510252,0.531252920627594,-0.012616928666830063,0.024439197033643723,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,7,0.16666666666666666,0.16666666666666666,0.0,0,0.0,nan,nan,0.05175631493330002,0.03973644971847534,0.45377179980278015,0.04445858299732208,0.019892359152436256,hidden_high_friction,0,0.21053826808929443,0.0,0.5488552451133728,-0.03672599419951439,0.5515193939208984,-0.017269758507609367,0.019637789577245712,0.008257684297859669,0.008675158023834229,0.2374856024980545,0.0,0.5516709089279175,-0.08340434730052948,0.5247040390968323,-0.006780366413295269,0.08123082667589188,0.21053826808929443,0.0,0.5488552451133728,-0.03672599419951439,0.5515193939208984,-0.017269758507609367,0.019637789577245712,0.16402357816696167,0.0,0.548417329788208,-0.035388652235269547,0.5406810641288757,-0.017321327701210976,0.019653957337141037,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,8,0.16666666666666666,0.041666666666666664,-0.125,0,-0.125,nan,nan,0.05083570256829262,0.03962019830942154,0.46219509840011597,0.04416438564658165,0.02344074286520481,hidden_breakaway_pin,1,0.09133588522672653,0.0,0.5407213568687439,-0.026565290987491608,0.5147527456283569,-0.04186885058879852,0.03014245629310608,0.013015376403927803,0.04423688352108002,0.199591264128685,0.0,0.5382897257804871,-0.08488070964813232,0.5089948177337646,-0.02407415583729744,0.06749539822340012,0.09133588522672653,0.0,0.5407213568687439,-0.026565290987491608,0.5147527456283569,-0.04186885058879852,0.03014245629310608,0.11579151451587677,0.0,0.5392228960990906,-0.030705999583005905,0.512894332408905,-0.04569511488080025,0.030296318233013153,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,9,0.041666666666666664,0.041666666666666664,0.0,0,0.0,nan,nan,0.047599609941244125,0.03928277641534805,0.45516523718833923,0.03978632017970085,0.01851743832230568,hidden_high_friction,0,0.1201123297214508,0.0,0.5366480946540833,0.0037829820066690445,0.5143263936042786,0.013184737414121628,0.024220885708928108,0.030620403587818146,0.05505523830652237,0.21894878149032593,0.0,0.5410813093185425,-0.07454156130552292,0.5096345543861389,0.02935817465186119,0.10855437815189362,0.1201123297214508,0.0,0.5366480946540833,0.0037829820066690445,0.5143263936042786,0.013184737414121628,0.024220885708928108,0.11983140558004379,0.0,0.547879159450531,0.0066564567387104034,0.5276113152503967,0.0023293308913707733,0.02072461135685444,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,10,0.041666666666666664,0.041666666666666664,0.0,0,0.0,nan,nan,0.0491035021841526,0.03995874896645546,0.456132709980011,0.04238313063979149,0.019241588190197945,hidden_high_friction,0,0.14249713718891144,0.0,0.5454844832420349,-0.008575777523219585,0.5041489601135254,-0.008398070931434631,0.041335903108119965,0.015192784368991852,0.02386205643415451,0.16754673421382904,0.0,0.5399994254112244,-0.07545624673366547,0.5055201649665833,0.020397648215293884,0.10186652094125748,0.14249713718891144,0.0,0.5454844832420349,-0.008575777523219585,0.5041489601135254,-0.008398070931434631,0.041335903108119965,0.10456061363220215,0.0,0.5480838418006897,-0.012385227717459202,0.5157373547554016,-0.0016362350434064865,0.0340857170522213,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,11,0.041666666666666664,0.08333333333333333,0.041666666666666664,0,0.041666666666666664,nan,nan,0.05299669876694679,0.0389605276286602,0.4607183635234833,0.049173325300216675,0.025092262774705887,hidden_breakaway_pin,1,0.1168808788061142,0.0,0.5295604467391968,-0.06899368762969971,0.5041873455047607,-0.06356950104236603,0.02594640851020813,0.06248118728399277,0.05517144128680229,0.18646429479122162,0.0,0.5319142937660217,-0.08744825422763824,0.502914547920227,-0.029018182307481766,0.06523080915212631,0.1168808788061142,0.0,0.5295604467391968,-0.06899368762969971,0.5041873455047607,-0.06356950104236603,0.02594640851020813,0.07313969731330872,0.0,0.533101499080658,-0.05074584484100342,0.5080637335777283,-0.054991815239191055,0.025395235046744347,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,12,0.08333333333333333,0.08333333333333333,0.0,0,0.0,nan,nan,0.04951956123113632,0.038676220923662186,0.4574719965457916,0.046200331300497055,0.020381398499011993,hidden_high_friction,0,0.10924635827541351,0.0,0.5370885729789734,-0.002592122182250023,0.5258783102035522,0.01320788636803627,0.01937292516231537,0.06682693958282471,0.07978261262178421,0.22270871698856354,0.0,0.5306867361068726,-0.07535728067159653,0.5170612335205078,0.0449085533618927,0.12103522568941116,0.10924635827541351,0.0,0.5370885729789734,-0.002592122182250023,0.5258783102035522,0.01320788636803627,0.01937292516231537,0.14572009444236755,0.0,0.5466287732124329,0.005872104316949844,0.5244853496551514,0.018203821033239365,0.025345658883452415,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,13,0.08333333333333333,0.0,-0.08333333333333333,0,-0.08333333333333333,nan,nan,0.046937085688114166,0.038918253034353256,0.4599432349205017,0.04612841084599495,0.021064741536974907,hidden_high_friction,0,0.07805831730365753,0.0,0.5200779438018799,-0.018682442605495453,0.49335551261901855,-0.02956262230873108,0.028852498158812523,0.02341495081782341,0.05373126268386841,0.14008808135986328,0.0,0.5333741307258606,-0.08146220445632935,0.49060192704200745,-0.02240590751171112,0.07291850447654724,0.07805831730365753,0.0,0.5200779438018799,-0.018682442605495453,0.49335551261901855,-0.02956262230873108,0.028852498158812523,0.043900709599256516,0.0,0.5347009897232056,-0.0196481104940176,0.5079568028450012,-0.02661658637225628,0.027637135237455368,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,14,0.0,0.0,0.0,0,0.0,nan,nan,0.05250231921672821,0.038906875997781754,0.4575223922729492,0.044806648045778275,0.01974860578775406,hidden_high_friction,0,0.11145760864019394,0.0,0.5406761169433594,-0.003708990290760994,0.5185397863388062,0.018507108092308044,0.03136195242404938,0.025465447455644608,0.054267365485429764,0.2352420538663864,0.0,0.5332741737365723,-0.03467290848493576,0.52144855260849,0.027460843324661255,0.06324909627437592,0.11145760864019394,0.0,0.5406761169433594,-0.003708990290760994,0.5185397863388062,0.018507108092308044,0.03136195242404938,0.16328296065330505,0.0,0.5407454967498779,-0.00020752660930156708,0.5300179123878479,0.005391709506511688,0.012100930325686932,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_breakaway_pin,310003,3,15,0.0,0.0,0.0,0,0.0,nan,nan,0.05018124356865883,0.03828702121973038,0.45904380083084106,0.04827830195426941,0.02154839038848877,hidden_high_friction,0,0.08524710685014725,0.0,0.5269966721534729,-0.03285503759980202,0.5095153450965881,-0.02108876034617424,0.021072305738925934,0.03219657391309738,0.04061124473810196,0.12580086290836334,0.0,0.5367710590362549,-0.0747920572757721,0.5077266693115234,-0.0037076519802212715,0.07678911834955215,0.08524710685014725,0.0,0.5269966721534729,-0.03285503759980202,0.5095153450965881,-0.02108876034617424,0.021072305738925934,0.07395456731319427,0.0,0.5339902639389038,-0.019513972103595734,0.5171658992767334,-0.011172940954566002,0.018778499215841293,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,0,0.0,0.0,0.0,0,0.0,nan,nan,0.01200210303068161,0.03889177367091179,0.45786306262016296,0.048115771263837814,0.020960381254553795,hidden_high_friction,1,0.8625947833061218,0.0,0.7867478728294373,-0.16195707023143768,0.47203528881073,0.011208746582269669,0.35920801758766174,nan,nan,0.6591680645942688,0.0,0.738466739654541,-0.126896470785141,0.43331801891326904,0.036819376051425934,0.3462926745414734,0.8625947833061218,0.0,0.7867478728294373,-0.16195707023143768,0.47203528881073,0.011208746582269669,0.35920801758766174,0.906995415687561,0.0,0.776025652885437,-0.13063539564609528,0.4949692487716675,0.019329406321048737,0.3185626268386841,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,1,0.0,0.0,0.0,0,0.0,nan,nan,0.12153907120227814,0.03511778265237808,0.46014273166656494,0.05784572288393974,0.027052095159888268,hidden_high_friction,1,0.7006670832633972,0.0,0.7465206384658813,-0.10244376957416534,0.5093851685523987,0.003882024437189102,0.25988152623176575,0.07183358073234558,0.0380617193877697,0.553622305393219,0.0,0.7312427759170532,-0.15258391201496124,0.46138980984687805,0.016052383929491043,0.3182119131088257,0.7006670832633972,0.0,0.7465206384658813,-0.10244376957416534,0.5093851685523987,0.003882024437189102,0.25988152623176575,0.7134396433830261,0.0,0.726894736289978,-0.08793555945158005,0.49783802032470703,0.04216264933347702,0.2634246051311493,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,2,0.0,0.0,0.0,0,0.0,nan,nan,0.12376943230628967,0.03588466718792915,0.4578010141849518,0.054805006831884384,0.025558065623044968,hidden_high_friction,1,0.6804214715957642,0.0,0.7381646633148193,-0.00829350482672453,0.5408086180686951,-0.013404227793216705,0.19742220640182495,0.09452034533023834,0.035864293575286865,0.6430898308753967,0.0,0.7615095973014832,-0.2019902467727661,0.4883473515510559,-0.004067742265760899,0.33732911944389343,0.6804214715957642,0.0,0.7381646633148193,-0.00829350482672453,0.5408086180686951,-0.013404227793216705,0.19742220640182495,0.6911360025405884,0.0,0.7092094421386719,-0.02634284645318985,0.4929097890853882,0.008446112275123596,0.21907946467399597,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,3,0.0,0.0,0.0,0,0.0,nan,nan,0.12925492227077484,0.03510274365544319,0.4548976719379425,0.05226004868745804,0.0247915368527174,hidden_high_friction,1,0.7186164259910583,0.0,0.6985569000244141,0.07053747773170471,0.44650334119796753,-0.004613110795617104,0.26301828026771545,0.08822187036275864,0.09471414238214493,0.812232494354248,0.0,0.8080013990402222,-0.2050301879644394,0.43922698497772217,-0.024521498009562492,0.41058245301246643,0.7186164259910583,0.0,0.6985569000244141,0.07053747773170471,0.44650334119796753,-0.004613110795617104,0.26301828026771545,0.7737764716148376,0.0,0.725329577922821,0.012360403314232826,0.41381633281707764,0.03736479580402374,0.31251516938209534,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,4,0.0,0.0,0.0,0,0.0,nan,nan,0.12252501398324966,0.0387696735560894,0.4616085886955261,0.04934544488787651,0.02151528373360634,hidden_high_friction,1,0.7661804556846619,0.0,0.7155673503875732,0.025128846988081932,0.47116419672966003,0.0021897852420806885,0.24547730386257172,0.048490192741155624,0.02558196894824505,0.7853500247001648,0.0,0.7902376651763916,-0.19413021206855774,0.43213245272636414,0.00635179691016674,0.41040515899658203,0.7661804556846619,0.0,0.7155673503875732,0.025128846988081932,0.47116419672966003,0.0021897852420806885,0.24547730386257172,0.749768078327179,0.0,0.7319861650466919,-0.02356027252972126,0.43650850653648376,0.027995910495519638,0.2999418079853058,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,5,0.0,0.0,0.0,0,0.0,nan,nan,0.12188098579645157,0.028060218319296837,0.45964208245277405,0.07051176577806473,0.03383282944560051,hidden_high_friction,1,0.7810596823692322,0.0,0.7252324819564819,0.015098514035344124,0.4404573440551758,-0.008665334433317184,0.2857649326324463,0.01392919011414051,0.03256906941533089,0.912431538105011,0.0,0.8012946248054504,-0.14438721537590027,0.40474218130111694,0.014156844466924667,0.4270715117454529,0.7810596823692322,0.0,0.7252324819564819,0.015098514035344124,0.4404573440551758,-0.008665334433317184,0.2857649326324463,0.7840667963027954,0.0,0.7413589954376221,-0.015408672392368317,0.4033481180667877,0.04831397533416748,0.34396499395370483,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,6,0.0,0.0,0.0,0,0.0,nan,nan,0.12331291288137436,0.028627445921301842,0.4712474048137665,0.0712820291519165,0.033773649483919144,hidden_high_friction,1,0.5706526637077332,0.0,0.7068494558334351,-0.030665498226881027,0.4536155164241791,-0.04039347171783447,0.25342071056365967,0.04931815713644028,0.034348394721746445,0.6918579936027527,0.0,0.7644844055175781,-0.19108180701732635,0.42239952087402344,0.015298612415790558,0.3995184004306793,0.5706526637077332,0.0,0.7068494558334351,-0.030665498226881027,0.4536155164241791,-0.04039347171783447,0.25342071056365967,0.5916093587875366,0.0,0.7216618657112122,-0.06548165529966354,0.40999487042427063,0.01100333034992218,0.32091474533081055,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,7,0.0,0.0,0.0,0,0.0,nan,nan,0.12010937929153442,0.022522028535604477,0.46460211277008057,0.0807669460773468,0.04024432972073555,hidden_high_friction,1,0.7041958570480347,0.0,0.7305659651756287,0.0310360174626112,0.4201878607273102,0.07865898311138153,0.3140103816986084,0.06610256433486938,0.12365636229515076,0.8369784951210022,0.0,0.799558699131012,-0.15525898337364197,0.4069046080112457,0.0012726839631795883,0.4227048456668854,0.7041958570480347,0.0,0.7305659651756287,0.0310360174626112,0.4201878607273102,0.07865898311138153,0.3140103816986084,0.7117210030555725,0.0,0.7348938584327698,-0.01470169983804226,0.37737414240837097,0.05639331787824631,0.36452001333236694,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,8,0.0,0.0,0.0,0,0.0,nan,nan,0.12206653505563736,0.02864154800772667,0.45919138193130493,0.07103915512561798,0.03452489525079727,hidden_high_friction,1,0.6416743993759155,0.0,0.7277138829231262,-0.033135365694761276,0.5273057818412781,-0.09144197404384613,0.20871765911579132,0.06423472613096237,0.20101886987686157,0.6738172769546509,0.0,0.7757241725921631,-0.19187551736831665,0.46512818336486816,-0.07527785003185272,0.3317602872848511,0.6416743993759155,0.0,0.7277138829231262,-0.033135365694761276,0.5273057818412781,-0.09144197404384613,0.20871765911579132,0.6819691061973572,0.0,0.7424560785293579,-0.06639915704727173,0.4725084900856018,-0.044994939118623734,0.2707948386669159,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,9,0.0,0.0,0.0,0,0.0,nan,nan,0.12116717547178268,0.027869239449501038,0.46205589175224304,0.07077968120574951,0.033196479082107544,hidden_high_friction,1,0.5689321160316467,0.0,0.7242894172668457,0.06562122702598572,0.45412787795066833,0.06731508672237396,0.2701668441295624,0.09881594777107239,0.17481078207492828,0.7181412577629089,0.0,0.7896219491958618,-0.18920445442199707,0.42736804485321045,0.0251876562833786,0.42094165086746216,0.5689321160316467,0.0,0.7242894172668457,0.06562122702598572,0.45412787795066833,0.06731508672237396,0.2701668441295624,0.6040815114974976,0.0,0.7330963015556335,0.016632257029414177,0.4112762212753296,0.07396652549505234,0.32688742876052856,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,10,0.0,0.0,0.0,0,0.0,nan,nan,0.1243811696767807,0.0394008606672287,0.456084668636322,0.04417373612523079,0.019960734993219376,hidden_high_friction,1,0.7096341848373413,0.0,0.7238965034484863,0.009516725316643715,0.48466306924819946,0.012238781899213791,0.23924891650676727,0.056105878204107285,0.06297457963228226,0.6974290013313293,0.0,0.7713022828102112,-0.19832460582256317,0.4376964867115021,0.029045507311820984,0.4037202000617981,0.7096341848373413,0.0,0.7238965034484863,0.009516725316643715,0.48466306924819946,0.012238781899213791,0.23924891650676727,0.7223865985870361,0.0,0.7305763959884644,-0.03497684746980667,0.4282779097557068,0.0431194081902504,0.31222331523895264,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,11,0.0,0.0,0.0,0,0.0,nan,nan,0.12333148717880249,0.034921467304229736,0.46462881565093994,0.058480992913246155,0.027401214465498924,hidden_high_friction,1,0.6987900137901306,0.0,0.7154861688613892,0.01930476538836956,0.46966826915740967,-0.0037126708775758743,0.24689318239688873,0.012905016541481018,0.021892758086323738,0.7956946492195129,0.0,0.7846863269805908,-0.20208415389060974,0.4238097667694092,-0.021569572389125824,0.40350639820098877,0.6987900137901306,0.0,0.7154861688613892,0.01930476538836956,0.46966826915740967,-0.0037126708775758743,0.24689318239688873,0.6611700057983398,0.0,0.7234071493148804,-0.04128853976726532,0.42420583963394165,-0.0007425509393215179,0.3019360899925232,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,12,0.0,0.0,0.0,0,0.0,nan,nan,0.12612508237361908,0.03310069441795349,0.4623927175998688,0.06065188720822334,0.028912512585520744,hidden_high_friction,1,0.7858968377113342,0.0,0.7299187779426575,0.004808209836483002,0.4826474189758301,-0.04433036968111992,0.25210657715797424,0.020456058904528618,0.042641010135412216,0.8667953014373779,0.0,0.791370153427124,-0.17381377518177032,0.4235195815563202,-0.02613300271332264,0.3963882625102997,0.7858968377113342,0.0,0.7299187779426575,0.004808209836483002,0.4826474189758301,-0.04433036968111992,0.25210657715797424,0.7229701280593872,0.0,0.7419401407241821,-0.03419949859380722,0.4460240304470062,-0.0015998370945453644,0.29770636558532715,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,13,0.0,0.0,0.0,0,0.0,nan,nan,0.12697838246822357,0.03483033925294876,0.4603177309036255,0.05803581327199936,0.027377953752875328,hidden_high_friction,1,0.6572456955909729,0.0,0.7311100959777832,0.045698001980781555,0.46604472398757935,0.007307402789592743,0.26783108711242676,0.04090714454650879,0.05424121022224426,0.7936155200004578,0.0,0.7975434064865112,-0.17438925802707672,0.4101860523223877,-0.013388343155384064,0.4194842278957367,0.6572456955909729,0.0,0.7311100959777832,0.045698001980781555,0.46604472398757935,0.007307402789592743,0.26783108711242676,0.6760562658309937,0.0,0.7354121804237366,-0.015450775623321533,0.4258197844028473,0.023254312574863434,0.3120024502277374,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,14,0.0,0.0,0.0,0,0.0,nan,nan,0.13048183917999268,0.035820621997117996,0.4638318717479706,0.05497140437364578,0.028421007096767426,hidden_breakaway_pin,0,0.740092396736145,0.0,0.7213513851165771,-0.016077520325779915,0.4767097234725952,-0.06739385426044464,0.2499658167362213,0.06254156678915024,0.07545872777700424,0.8134964108467102,0.0,0.7927545309066772,-0.20163199305534363,0.4185929000377655,-0.032653313130140305,0.4105493128299713,0.740092396736145,0.0,0.7213513851165771,-0.016077520325779915,0.4767097234725952,-0.06739385426044464,0.2499658167362213,0.7247379422187805,0.0,0.7260209918022156,-0.052443645894527435,0.44277042150497437,-0.013921301811933517,0.2858580946922302,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310000,0,15,0.0,0.0,0.0,0,0.0,nan,nan,0.12920090556144714,0.036468908190727234,0.46139004826545715,0.050111837685108185,0.023697353899478912,hidden_high_friction,1,0.744400680065155,0.0,0.7310706973075867,0.015731489285826683,0.465241402387619,0.022016141563653946,0.2659035623073578,0.033260758966207504,0.09014249593019485,0.832975447177887,0.0,0.799505352973938,-0.17728835344314575,0.4131253957748413,0.0319376140832901,0.4393916130065918,0.744400680065155,0.0,0.7310706973075867,0.015731489285826683,0.465241402387619,0.022016141563653946,0.2659035623073578,0.797761857509613,0.0,0.7339683175086975,-0.014788223430514336,0.4069816470146179,0.05294010043144226,0.3339272439479828,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310001,1,0,0.0,0.0,0.0,0,0.0,nan,nan,0.039852190762758255,0.03142155706882477,0.46135541796684265,0.06671254336833954,0.03403830528259277,hidden_breakaway_pin,0,0.9765996336936951,0.0,0.2788935899734497,0.4640830159187317,0.529730498790741,-0.1298215091228485,0.6447027921676636,nan,nan,0.9005832672119141,0.0,0.2563507556915283,0.3524772822856903,0.5361565351486206,-0.09591159224510193,0.5285298824310303,0.9765996336936951,0.0,0.2788935899734497,0.4640830159187317,0.529730498790741,-0.1298215091228485,0.6447027921676636,0.8489550948143005,0.0,0.2906557619571686,0.3924258053302765,0.529591977596283,-0.12264783680438995,0.5677952170372009,phase3_10b_future_rollout_audit_no_phase4_no_cps
phase39_default_geometry,hidden_high_friction,310001,1,1,0.0,0.0,0.0,0,0.0,nan,nan,0.13953863084316254,0.0321979820728302,0.45973116159439087,0.062065690755844116,0.029281629249453545,hidden_high_friction,1,0.8958225250244141,0.0,0.28460216522216797,0.4647069275379181,0.5041624307632446,-0.12045253068208694,0.6249946355819702,0.005742568988353014,0.02723056823015213,0.9056187272071838,0.0,0.28420308232307434,0.3596130311489105,0.5255371332168579,-0.06978238373994827,0.4925673007965088,0.8958225250244141,0.0,0.28460216522216797,0.4647069275379181,0.5041624307632446,-0.12045253068208694,0.6249946355819702,0.745485782623291,0.0,0.30116894841194153,0.3861018121242523,0.5464692711830139,-0.09988534450531006,0.5443856716156006,phase3_10b_future_rollout_audit_no_phase4_no_cps
